season,abv,per_mean,per_wmean,ts_percent_mean,ts_percent_wmean,obpm_mean,obpm_wmean,dbpm_mean,dbpm_wmean,usg_percent_mean,usg_percent_wmean,a2t_perc_mean,a2t_perc_wmean,role_mp_total,role_gs_total,role_count,made_playoffs
2000,VAN,9.9,9.99739507959479,0.5,0.5061613603473227,-2.1666666666666665,-1.8460926193921854,-0.4666666666666666,-0.5289073806078148,13.466666666666667,13.442908827785816,1.6766666666666667,1.65260492040521,2764.0,1.0,3,False
2000,WAS,13.766666666666666,14.013265187594378,0.5283333333333332,0.5325519804855383,-0.28333333333333327,-0.02589150888604944,-0.6500000000000001,-0.6877918457428274,19.099999999999998,19.255093506795216,1.2583333333333333,1.289693344174701,8609.0,86.0,6,False
2001,ATL,10.5,10.259899555727257,0.492,0.49008692292833683,-1.92,-2.062661773227738,-0.040000000000000015,-0.07911918099285302,17.1,16.92796986671818,1.268,1.2905196059493915,5177.0,78.0,5,False
2001,BOS,11.700000000000001,11.66014205138918,0.5233333333333333,0.5185982870273658,-2.033333333333333,-2.0616879047420094,-0.9,-0.973281804888239,16.099999999999998,16.20461667014832,1.3466666666666667,1.2582160016711927,4787.0,24.0,3,False
2001,CHH,15.85,16.41364118895966,0.515,0.5273726114649682,0.44999999999999996,0.7111995753715499,0.35,0.5837048832271763,20.8,20.250106157112526,1.21,1.2897346072186837,1884.0,9.0,2,True
2001,CHI,10.42,10.461300492610837,0.472,0.47051822660098525,-2.44,-2.6464433497536946,-1.6199999999999999,-1.6910935960591136,17.56,18.633733990147782,1.7080000000000002,1.5208748768472908,5075.0,59.0,5,False
2001,CLE,11.4,12.102273121638035,0.488,0.49411417664410895,-2.4,-2.134704147145584,-0.4,-0.39505465903175424,18.840000000000003,19.60614263404477,1.228,1.092845740065938,5763.0,28.0,5,False
2001,DAL,12.274999999999999,12.630224339274738,0.53,0.5307267977873387,-0.9500000000000001,-0.8581899200983406,0.8,0.9642747387830363,14.4,14.578288260602335,1.6,1.7022341733251383,6508.0,91.0,4,True
2001,DEN,13.200000000000001,13.340330838912957,0.4775,0.48325324931075225,-1.7999999999999998,-1.3408034659314692,-0.675,-0.7440921622686097,19.799999999999997,19.864159117762895,1.51,1.765689247735329,5078.0,35.0,4,False
2001,DET,12.174999999999999,11.954310344827585,0.47250000000000003,0.4752408722109534,-1.975,-2.125633874239351,0.024999999999999967,-0.09181034482758618,18.025,18.48826064908722,1.335,1.386848377281947,3944.0,24.0,4,False
2001,GSW,12.350000000000001,11.88371322005802,0.44499999999999995,0.43902196435971813,-2.0,-2.1434728553667632,-1.3,-1.1804392871943639,16.950000000000003,17.344550352258604,1.6800000000000002,1.8593410692084542,2413.0,11.0,2,False
2001,HOU,13.2,13.207094746295466,0.554,0.5429621314174524,-0.040000000000000015,-0.039844334680437,-0.15999999999999998,-0.22670258943271965,15.680000000000001,16.317452477174076,1.7080000000000002,1.706912138901362,6681.0,76.0,5,False
2001,IND,12.4,13.12133460894523,0.49800000000000005,0.5010344415211672,-1.6,-1.2088854341066728,0.36,0.19709399665151878,16.62,17.962987323606793,1.526,1.7496603683329346,8362.0,111.0,5,True
2001,LAC,14.683333333333332,14.640637775960752,0.5283333333333333,0.5304865085854457,-0.06666666666666665,-0.0651573998364677,-0.3833333333333333,-0.2951553556827474,19.933333333333334,19.613205233033526,1.1199999999999999,1.0889073998364678,9784.0,99.0,6,False
2001,LAL,11.225,11.173763008946503,0.51,0.5012853752054044,-0.9500000000000001,-1.012780719371919,-0.6,-0.38605075771407704,15.950000000000001,15.6015154281541,1.8925,1.943173270038342,5477.0,35.0,4,True
2001,MIA,10.633333333333333,10.696710374971245,0.47,0.46824706694271917,-2.3666666666666667,-2.409845870715436,1.1333333333333333,1.1034736599953991,15.066666666666668,15.358638141246837,1.87,1.8720910973084885,4347.0,26.0,3,True
2001,MIL,14.059999999999999,14.099715941370297,0.532,0.5334371094193843,-0.25999999999999995,-0.06052721281672535,-0.18,-0.1306101579365981,16.0,16.086069764799454,1.394,1.4811669128508127,8801.0,104.0,5,True
2001,MIN,15.05,15.090155163188872,0.53,0.5295773140716961,-0.25,-0.2774745853397539,-0.6,-0.5873194221508828,19.55,19.55211342964152,1.6400000000000001,1.6066078116639917,3738.0,38.0,2,True
2001,NJN,12.666666666666666,13.276364300054754,0.5166666666666667,0.5237561598831904,-1.5999999999999999,-1.4274137616353348,-0.9333333333333332,-0.8188173024274503,18.766666666666666,18.867092535134148,1.2066666666666668,1.0674685161525825,5479.0,49.0,3,False
2001,NYK,13.15,13.754924120116241,0.5575,0.5501453019050694,-1.55,-0.871456247981918,1.1,0.9200193735873426,17.225,17.87349047465289,1.115,1.0969195996125283,6194.0,64.0,4,True
2001,ORL,9.566666666666668,9.529571154256454,0.47000000000000003,0.47087902709622365,-3.5666666666666664,-3.5549818647322384,-0.9,-0.9637721356944741,20.099999999999998,20.17175165350971,0.7933333333333333,0.7799487945380841,4687.0,58.0,3,True
2001,PHI,13.325,14.120688181235309,0.5,0.5216584740329131,-1.0,-0.40213720880530024,0.425,0.8100662534729643,18.875,18.739987176747167,1.72,1.8079033981620005,4679.0,46.0,4,True
2001,PHO,13.033333333333333,13.391811722912966,0.48,0.4874618117229129,-1.5,-1.1940674955595028,0.8000000000000002,0.7505683836589697,21.066666666666666,21.660035523978685,1.3133333333333335,1.356968028419183,5630.0,16.0,3,True
2001,POR,13.200000000000001,14.000956937799044,0.5233333333333333,0.543293114208446,-1.4666666666666668,-0.5586852506760972,0.1666666666666667,-0.13374245891408365,19.366666666666664,19.355252756396922,1.4466666666666665,1.4862388183898483,4807.0,62.0,3,True
2001,SAC,13.05,13.225912605646467,0.5225,0.5202643409458729,-1.125,-1.1793202661391835,0.8500000000000001,0.9180183420248157,15.674999999999999,15.766876461068154,1.4575,1.3681226398129833,5561.0,24.0,4,True
2001,SAS,12.820000000000002,12.96448753462604,0.53,0.5377700831024931,-1.0399999999999998,-0.6754570637119113,0.72,0.6837257617728532,16.38,16.148434903047093,1.8379999999999999,1.9872063711911359,7220.0,82.0,5,True
2001,SEA,14.960000000000003,15.124535869814348,0.546,0.5436030254412102,0.41999999999999993,0.32479944991978,-0.64,-0.6240545496218198,18.859999999999996,19.350870960348384,1.542,1.4500870960348382,8726.0,89.0,5,False
2001,TOR,16.566666666666666,16.155504476167433,0.51,0.49964916525526243,-0.5666666666666667,-0.3897653036535204,0.6,0.7702395354464069,18.966666666666665,18.376869102346966,1.7633333333333334,2.5411250907331233,4133.0,43.0,3,True
2001,UTA,13.466666666666669,13.412092391304348,0.5333333333333333,0.5332472826086957,-1.0666666666666667,-1.0357336956521739,0.1333333333333334,0.11039402173913043,17.599999999999998,17.34368206521739,1.2433333333333334,1.2919089673913042,4416.0,3.0,3,True
2001,VAN,11.080000000000002,11.466672314469673,0.484,0.4907709251101322,-2.68,-2.3215689596746865,-0.040000000000000015,0.07578786851914597,16.060000000000002,15.849762792273804,1.2339999999999998,1.3646712978651305,5902.0,79.0,5,False
2001,WAS,11.2,11.524155405405406,0.5025,0.5039888996138997,-1.65,-1.4021959459459459,-0.325,-0.3497828185328185,14.6,13.941336872586874,1.3775,1.4037668918918922,4144.0,66.0,4,False
2002,ATL,12.25,12.334047983665137,0.505,0.5093670239918326,-1.6,-1.57068232091203,-0.775,-0.7575463671941467,18.55,18.137366003062787,1.6749999999999998,1.8167551471839374,5877.0,64.0,4,False
2002,BOS,11.033333333333333,10.961018381576167,0.5166666666666667,0.5165032748785126,-2.6333333333333333,-2.6401225438411156,0.16666666666666666,0.25258821043735474,15.700000000000001,15.786034227762519,1.19,1.232856539192901,4733.0,43.0,3,True
2002,CHH,13.1,13.9129752725339,0.5,0.5186652486040947,-1.7999999999999998,-1.5950013294336611,0.7666666666666667,0.6994682265354959,15.966666666666667,16.538021802712045,1.1600000000000001,1.0875405477266684,3761.0,29.0,3,True
2002,CHI,13.0,13.110034013605441,0.514,0.5111961451247166,-2.1799999999999997,-2.0758219954648527,-0.78,-0.8200963718820864,18.16,18.771471088435373,1.706,1.6718494897959186,7056.0,107.0,5,False
2002,CLE,13.319999999999999,13.981028050297086,0.5159999999999999,0.5185850490534752,-1.6800000000000002,-1.1258670719911565,-0.86,-0.791957993643775,18.660000000000004,19.374823822025704,0.9039999999999999,1.0195799364377505,7237.0,90.0,5,False
2002,DAL,12.45,12.956553512494105,0.545,0.5395379537953795,-0.575,-0.2626826968411127,-0.15,-0.28783592644978784,14.925,15.46126826968411,1.5550000000000002,1.6238071664309288,4242.0,46.0,4,True
2002,DEN,12.642857142857142,12.630002345765892,0.4842857142857144,0.49249706779263436,-1.6142857142857143,-1.3074360778794276,-0.9714285714285714,-0.7575650950035187,18.842857142857138,18.556122448979593,1.532857142857143,1.591739385409336,8526.0,114.0,7,False
2002,DET,16.275,16.87691661062542,0.5824999999999999,0.5897192333557497,-0.09999999999999995,0.33698722259583047,0.0,0.11331540013449899,20.875,21.101832548755883,1.4525,1.492637861466039,5948.0,17.0,4,True
2002,GSW,12.28,12.924232707283554,0.476,0.4869690029012063,-1.42,-1.2237593525729118,-0.38,-0.2850358833409681,16.5,17.082226294090702,1.568,1.4073232554588486,6549.0,45.0,5,False
2002,HOU,12.78,12.83574704656011,0.46799999999999997,0.4665378735232801,-1.28,-1.1502571230020848,-1.1800000000000002,-1.110271021542738,17.8,17.8027936066713,1.232,1.4703182765809588,7195.0,80.0,5,False
2002,IND,13.224999999999998,13.018019230769234,0.5275000000000001,0.5288596153846155,-0.9500000000000001,-0.975076923076923,-0.04999999999999999,-0.18313461538461534,18.925,18.982019230769232,1.3825,1.2209576923076924,5200.0,22.0,4,True
2002,LAC,15.899999999999999,15.874309203014384,0.525,0.524914364010048,1.0,0.9708837634163053,0.4,0.4154144781913679,20.9,20.85889472482302,1.165,1.1638867321306234,4379.0,6.0,2,False
2002,LAL,13.55,13.642831495255193,0.515,0.5164657604513978,0.19999999999999996,0.2977173634265196,1.7,1.7684021543985637,14.6,14.424108745832264,2.1950000000000003,2.2384842267248013,3899.0,24.0,2,True
2002,MEM,13.399999999999999,13.44249832551909,0.4975,0.499348626925653,-2.5,-2.42093101138647,-0.225,-0.2985432016075017,19.05,19.18884795713329,1.16,1.0578935030140657,5972.0,77.0,4,False
2002,MIA,10.86,10.669975750227342,0.46399999999999997,0.4697893301000303,-2.52,-2.4,0.34,0.4040921491361018,19.5,18.931933919369506,1.3800000000000001,1.3466459533191877,6598.0,55.0,5,False
2002,MIL,12.85,12.813026147959183,0.535,0.5299521683673469,-0.8999999999999999,-0.9259725765306123,-0.8,-0.8258928571428571,16.875,17.152279974489797,0.9275,0.9044164540816326,6272.0,41.0,4,False
2002,MIN,13.8,13.34,0.53,0.5271250000000001,-0.35000000000000003,-0.220625,-0.44999999999999996,-0.378125,18.6,18.22625,1.72,1.9269999999999998,3200.0,10.0,2,True
2002,NJN,13.75,13.79791374747003,0.5375,0.5373252374279931,-1.125,-1.1010898334111785,0.75,0.7617468472676321,17.325,17.5124552389849,1.3525,1.3524630235092636,6423.0,31.0,4,True
2002,NYK,11.0,11.107438872772482,0.5,0.5117923746373808,-2.3249999999999997,-2.3197057604641524,0.37500000000000006,0.37625362619146296,17.625,17.297845006216328,1.425,1.20411520928305,4826.0,10.0,4,False
2002,ORL,15.0,15.054493307839389,0.55,0.5463671128107075,-0.30000000000000004,-0.20917782026768644,-1.0,-1.181644359464627,21.75,22.48565965583174,1.315,1.3576864244741873,3138.0,23.0,2,True
2002,PHI,11.85,12.274716836244961,0.4875,0.4910001919754271,-1.7249999999999999,-1.5569015166058746,1.65,1.5888654252255714,14.3,15.101746976387023,1.7875,1.7449664043002493,5209.0,56.0,4,True
2002,PHO,13.850000000000001,13.501614491041543,0.5175000000000001,0.5222189407363655,0.04999999999999999,-0.222130340618232,0.875,1.1047450285489269,17.700000000000003,16.47379405394763,1.825,1.7568182713132505,5079.0,45.0,4,False
2002,POR,15.466666666666669,15.836771669754992,0.5333333333333333,0.5382190652666256,-0.1333333333333333,0.2990323244801319,0.20000000000000004,0.19999999999999998,20.566666666666666,20.584084826024295,1.3833333333333335,1.4883117150504428,4857.0,45.0,3,True
2002,SAC,15.5,15.437243349401893,0.5466666666666666,0.5462399571505088,0.46666666666666673,0.42965541867523654,0.8000000000000002,0.8077664702731655,17.933333333333334,17.832619175147297,1.5333333333333332,1.5340439207284413,5601.0,42.0,3,True
2002,SAS,13.62,13.93770675637791,0.536,0.5317465657415195,-0.44000000000000006,-0.43568825343425843,0.86,0.7403980936361088,17.98,18.48270255116344,1.9300000000000002,1.9578525371460611,7134.0,38.0,5,True
2002,SEA,12.22,12.501623137081305,0.514,0.5173070680241995,-1.7200000000000002,-1.4579164822192712,-0.18,-0.33978161428360637,17.080000000000002,17.5361074221632,1.256,1.184108012394865,6777.0,75.0,5,True
2002,TOR,13.3,13.79675572519084,0.5,0.5023505089058525,-1.35,-1.4814090330788805,0.025000000000000022,0.20117684478371506,17.55,17.522582697201017,1.5375,1.4434557888040713,6288.0,71.0,4,True
2002,UTA,13.266666666666667,14.334874128857916,0.5133333333333333,0.5188152467643294,-0.5333333333333332,-0.08385720381169107,-0.08333333333333336,0.31235955056179765,17.349999999999998,17.429256151329827,1.5483333333333331,1.3694623808846536,7031.0,78.0,6,True
2002,WAS,12.799999999999999,12.857931413900605,0.5175000000000001,0.5154960572162113,-0.75,-0.7378507243719054,-0.22499999999999998,-0.2352283146891619,15.675,15.851898037777369,1.8275000000000001,1.8493361452411516,5453.0,28.0,4,False
2003,ATL,12.1,12.099999999999998,0.51,0.51,-1.7,-1.6999999999999997,-1.2,-1.2,13.8,13.8,0.71,0.71,1494.0,3.0,1,False
2003,BOS,11.233333333333334,11.18549261083744,0.5266666666666667,0.5290418719211822,-2.6,-2.288029556650246,0.5666666666666668,0.7231773399014779,15.0,14.510960591133003,1.4000000000000001,1.4925862068965516,4060.0,19.0,3,True
2003,CHI,13.6,13.775240384615385,0.5075000000000001,0.5081430288461538,-0.625,-0.30052083333333335,-0.22500000000000003,-0.2545472756410257,18.175,18.508754006410257,1.425,1.6517988782051283,4992.0,52.0,4,False
2003,CLE,12.266666666666666,12.208916423712342,0.5,0.5082069970845482,-2.0,-1.4720116618075803,-1.3,-1.225072886297376,19.3,18.54555393586006,0.9633333333333334,1.0233503401360546,4116.0,30.0,3,False
2003,DAL,13.66,14.242104531554073,0.542,0.5423074784542674,-0.45999999999999996,-0.19242424242424244,0.9,0.7650125104253545,14.9,15.761954406449819,1.7060000000000002,1.735840978593272,7194.0,85.0,5,True
2003,DEN,10.16,10.04165076335878,0.44399999999999995,0.4469958651399491,-3.54,-3.4738231552162846,0.059999999999999984,-0.046342239185750596,20.18,20.452687659033078,0.728,0.7669592875318066,6288.0,89.0,5,False
2003,DET,14.5,14.720453875626289,0.5399999999999999,0.5306940760389036,-0.58,-0.2880931329207191,-0.020000000000000018,-0.10789861479516655,20.22,20.831800766283525,1.426,1.5371396993810789,6786.0,29.0,5,True
2003,GSW,14.900000000000002,14.964676168139999,0.5275000000000001,0.530914667147754,0.45000000000000007,0.3640988634313549,-0.45000000000000007,-0.253599134042937,16.700000000000003,16.17627638462926,1.7474999999999998,1.6357784593180589,5543.0,3.0,4,False
2003,HOU,12.675,12.587199421442778,0.51,0.5107105405894052,-1.425,-1.3644548906165248,-0.15000000000000005,-0.2099981920086784,17.25,17.315367926233954,1.1375,1.1543120593021154,5531.0,43.0,4,False
2003,IND,12.125,11.912114890885752,0.5,0.49281129653401795,-1.55,-1.852214377406932,-0.05000000000000001,-0.2068356867779204,19.225,19.69991976893453,1.455,1.3880776636713736,6232.0,52.0,4,True
2003,LAC,12.616666666666665,12.988187877848397,0.52,0.518735079832584,-0.7499999999999999,-0.42139203224306304,-0.6833333333333335,-0.7506123081692762,18.016666666666666,18.727096574174546,1.1333333333333333,1.17969307084173,6451.0,69.0,6,False
2003,LAL,11.9,11.992264914054601,0.485,0.485922649140546,-0.8500000000000001,-0.7669615773508596,0.4,0.5291708796764408,13.95,13.627072800808897,1.755,1.8131268958543982,3956.0,33.0,2,True
2003,MEM,14.0,14.375856573705176,0.49,0.49571314741035855,-1.775,-1.5928685258964144,0.22500000000000003,0.24533864541832673,18.825,19.045498007968128,1.5675,1.4827808764940238,5020.0,34.0,4,False
2003,MIA,11.750000000000002,11.747822374039282,0.45249999999999996,0.45329632792485053,-1.7249999999999999,-1.73202391118702,-0.175,-0.20934244235695984,20.450000000000003,20.170315969257047,1.45,1.418602903501281,5855.0,49.0,4,False
2003,MIL,14.48,15.935029815559561,0.5279999999999999,0.5406614893912078,0.25999999999999995,1.342532242407433,-0.7200000000000001,-0.7029399528498127,16.7,17.94235196227985,1.9220000000000002,1.898091804188046,7211.0,51.0,5,True
2003,MIN,13.440000000000001,12.715707150368035,0.508,0.5042744479495268,-1.06,-1.2658123028391166,-5.551115123125783e-18,0.03675078864353313,17.58,17.240904311251313,1.9259999999999997,2.0001643007360674,7608.0,124.0,5,True
2003,NJN,12.366666666666667,12.494336137902728,0.49,0.49060332444079624,-1.5333333333333332,-1.3627334290991178,0.6,0.5037553868253642,18.9,18.900410424789655,1.5166666666666668,1.588231069156577,4873.0,25.0,3,True
2003,NOH,12.4,11.923856578204406,0.47333333333333333,0.4677357425183512,-1.9333333333333333,-1.8193393562958782,0.4666666666666666,0.31716544325239965,19.133333333333336,18.25479954827781,1.4566666666666668,1.571284584980237,3542.0,40.0,3,True
2003,NYK,14.6,14.528141762452107,0.5366666666666667,0.5355613026819923,0.3333333333333333,0.26078544061302683,0.30000000000000004,0.24136015325670498,16.400000000000002,16.177547892720305,1.7333333333333334,1.6195823754789274,5220.0,34.0,3,False
2003,ORL,12.95,13.409056295893391,0.545,0.5408267609464238,-1.65,-1.1353005167255916,0.19999999999999998,0.3391079684525429,15.35,15.781234702202884,1.295,1.4772314386728311,3677.0,44.0,2,True
2003,PHI,13.5,13.412711571675302,0.5449999999999999,0.5438514680483592,-1.2,-1.222970639032815,0.5,0.5229706390328152,14.899999999999999,14.890811744386871,0.935,0.9664697754749569,2895.0,14.0,2,True
2003,PHO,11.0,11.27843137254902,0.5099999999999999,0.5090119184928874,-1.3666666666666665,-1.2676470588235293,0.3666666666666667,0.3832948865820838,15.299999999999999,15.456632064590542,1.55,1.6270184544405997,5202.0,54.0,3,True
2003,POR,15.4,15.26923869827713,0.516,0.5161007215432191,-0.08000000000000002,-0.13388308054778386,-0.07999999999999996,-0.12071859814460317,19.98,20.00466794286556,1.6179999999999999,1.579365336474746,6791.0,57.0,5,True
2003,SAC,14.174999999999999,14.463299663299663,0.525,0.5278973063973064,-0.65,-0.570959595959596,0.525,0.6624410774410775,19.05,19.029074074074074,1.4675,1.4236969696969697,5940.0,48.0,4,True
2003,SAS,14.675,14.799650708855559,0.535,0.5408567906307787,-0.525,-0.699321964249024,1.05,1.050975960550647,19.6,19.959009656872816,1.465,1.2551756728991166,4867.0,36.0,4,True
2003,SEA,14.05,13.820691653786707,0.495,0.497677743431221,-1.875,-1.2161901081916537,0.525,0.04045595054095829,20.425,20.5274343122102,1.5274999999999999,1.3172546367851623,5176.0,48.0,4,False
2003,TOR,13.5,13.534812164579607,0.5025,0.5018479427549195,-1.125,-1.068014311270125,-1.1749999999999998,-1.203810375670841,19.3,19.67994633273703,1.265,1.2156905187835418,5590.0,64.0,4,False
2003,UTA,15.233333333333333,16.19118176364727,0.5233333333333333,0.5354509098180363,0.5666666666666667,0.9695460907818436,0.4666666666666666,0.8520295940811837,18.599999999999998,18.743331333733256,1.51,1.4456008798240352,5001.0,13.0,3,True
2003,WAS,11.65,11.991715567828788,0.4875,0.4952019330341733,-1.9500000000000002,-1.7168622713151536,-0.32500000000000007,-0.2781325509147394,18.225,17.30823265447014,1.5625,1.7638073869520194,5794.0,70.0,4,False
2004,ATL,11.959999999999999,11.50395588235294,0.48999999999999994,0.4865367647058823,-1.6,-1.691955882352941,-1.0399999999999998,-0.8966176470588236,17.32,16.750294117647062,1.252,1.3172558823529412,6800.0,95.0,5,False
2004,BOS,13.175,13.1191460521857,0.5275000000000001,0.5287631311419857,-1.4,-1.1003219247712641,-0.2,-0.147136563876652,19.275,19.23559810233819,1.0525,1.152710945442223,5902.0,46.0,4,True
2004,CHI,11.966666666666667,11.868175360259793,0.46166666666666667,0.4637669981733307,-2.8333333333333335,-2.823726405520601,0.05000000000000002,0.029815303430079185,18.03333333333333,17.96005682971382,0.9666666666666667,0.983521412624315,4927.0,45.0,6,False
2004,CLE,10.866666666666667,10.695,0.4783333333333333,0.4746038062283736,-2.0333333333333328,-2.2570242214532867,-0.3666666666666667,-0.3301038062283737,16.616666666666667,15.980986159169552,1.6916666666666667,1.7495138408304496,5780.0,69.0,6,False
2004,DAL,17.55,18.668819154725195,0.52,0.5344059495737349,1.375,1.9241066569925627,-0.425,-0.742572102303646,19.625,19.803627788862688,1.6300000000000003,1.4329004171957191,5513.0,57.0,4,True
2004,DEN,15.399999999999999,15.602847457627119,0.52,0.5149288135593221,1.4,1.5521355932203391,-0.15000000000000002,-0.4923050847457627,18.7,19.587457627118646,2.9450000000000003,2.9589457627118643,2950.0,12.0,2,True
